% Model,EXAMPLE003 - Obs Gen.mph
% Version,COMSOL 5.3.0.223
% Date,"Oct 16 2018, 16:24"
% Dimension,1
% Nodes,153
% Expressions,1
% Description,Point graph
% X,Height
0,0.9999505605062246
0.20000000000000004,0.6608520176559924
0.4000000000000001,0.48914741965443653
0.6000000000000001,0.39897241477543177
0.8000000000000002,0.3399596979733765
1,0.2974338454241582
1.2000000000000002,0.2653955963133624
1.4000000000000001,0.24000221716191794
1.6000000000000003,0.2190934327279522
1.8000000000000003,0.20131861864155182
2,0.18611594974495316
2.2,0.173253729271934
2.4000000000000004,0.16187720272200123
2.6,0.151983144045781
2.8000000000000003,0.14317362960022542
3,0.13525348266991716
3.2000000000000006,0.12816059796490614
3.400000000000001,0.12168151470368518
3.6000000000000005,0.11576038101171887
3.8000000000000007,0.11024634409799325
4,0.10519982609803089
4.2,0.10058052365669772
4.4,0.09623938559048349
4.6000000000000005,0.09226957761332474
4.800000000000001,0.08867109972522151
5,0.08522992004581076
5.2,0.08204075625350639
5.4,0.07911490729135465
5.6000000000000005,0.07636037874978752
5.800000000000001,0.07375577994683319
6,0.07134074129169712
6.2,0.06908568784495045
6.400000000000001,0.06692818006585965
6.600000000000001,0.06491126679947223
6.800000000000002,0.06303323151746383
7.000000000000001,0.06122488920312097
7.200000000000001,0.059523856108188396
7.400000000000001,0.05793013223266613
7.600000000000001,0.05639917550353912
7.800000000000002,0.054932812089676764
8,0.053543462244721465
8.200000000000001,0.05223112596867321
8.4,0.050995803261532024
8.6,0.049803209950010516
8.8,0.048660729511572735
9,0.04757885689941603
9.200000000000001,0.04655759211354037
9.4,0.04559693515394578
9.600000000000001,0.044663132157172034
9.8,0.0437634523925725
10,0.04290822847672435
0,2.2933899374675454E-5
0.20000000000000004,0.15191599929090557
0.4000000000000001,0.2102966780829858
0.6000000000000001,0.22027187709529322
0.8000000000000002,0.21567135242872193
1,0.2062791041146423
1.2000000000000002,0.19528540180319776
1.4000000000000001,0.18431785406189735
1.6000000000000003,0.17392543923044246
1.8000000000000003,0.1642905343088667
2,0.1553748335205688
2.2,0.1471682219697852
2.4000000000000004,0.13961170550453667
2.6,0.1326783207485434
2.8000000000000003,0.12630343729995025
3,0.12041898543395782
3.2000000000000006,0.11500472226192568
3.400000000000001,0.10997918591730338
3.6000000000000005,0.10530880301287757
3.8000000000000007,0.10092327862389076
4,0.09685076847382482
4.2,0.0930686832587185
4.4,0.08949348247731853
4.6000000000000005,0.08617738383268898
4.800000000000001,0.08312038732482979
5,0.08019818527995055
5.2,0.07746578882186367
5.4,0.07492976026887424
5.6000000000000005,0.07253171981782028
5.800000000000001,0.07025809290684659
6,0.06813402905861989
6.2,0.0661390112588887
6.400000000000001,0.06422972334296012
6.600000000000001,0.06243602957376769
6.800000000000002,0.060756643624957245
7.000000000000001,0.05913971985608675
7.200000000000001,0.05761344701025954
7.400000000000001,0.056177825087475604
7.600000000000001,0.05479715872633095
7.800000000000002,0.053472911391666024
8,0.05221503649185371
8.200000000000001,0.05102353402689404
8.4,0.04989840399678699
8.6,0.0488108402635332
8.8,0.047767046548860534
9,0.046775840888647106
9.200000000000001,0.0458372232828929
9.4,0.04495119373159792
9.600000000000001,0.04408911586767017
9.8,0.043257156850787196
10,0.0424640827471409
0,-1.587192673484032E-10
0.20000000000000004,2.5981774501305945E-5
0.4000000000000001,0.0016577541432533929
0.6000000000000001,0.007746223948520585
0.8000000000000002,0.016851203979676925
1,0.02651302539785419
1.2000000000000002,0.03537293113538203
1.4000000000000001,0.04279578842224359
1.6000000000000003,0.048736612405227545
1.8000000000000003,0.0533572572364851
2,0.05687015187999012
2.2,0.05935555612206015
2.4000000000000004,0.061136124074620324
2.6,0.06224127304525079
2.8000000000000003,0.06286009532833045
3,0.06311443713014124
3.2000000000000006,0.06304069562300335
3.400000000000001,0.06276942149645344
3.6000000000000005,0.06233184716597184
3.8000000000000007,0.06181612659337782
4,0.06118695084873978
4.2,0.06046460924454489
4.4,0.0597241363785024
4.6000000000000005,0.058918631235129665
4.800000000000001,0.05804809381442666
5,0.057207398682154555
5.2,0.056354560043514086
5.4,0.055484569381487776
5.6000000000000005,0.05462785558650324
5.800000000000001,0.05379149403108523
6,0.05296237620804322
6.2,0.0521463876029081
6.400000000000001,0.05135595383752867
6.600000000000001,0.050582508086087455
6.800000000000002,0.0498261713956467
7.000000000000001,0.04909182259220966
7.200000000000001,0.048376809032821586
7.400000000000001,0.047681130717482506
7.600000000000001,0.04700247015834585
7.800000000000002,0.046340922369493234
8,0.04569713356662408
8.200000000000001,0.04507110374973839
8.4,0.04446283291883617
8.6,0.0438674159932054
8.8,0.04328590933645131
9,0.042719814475009166
9.200000000000001,0.04216913140887894
9.4,0.04163386013806068
9.600000000000001,0.04110847520782842
9.8,0.04059416658622095
10,0.0400926257064327
