% Model,EXAMPLE003 - Obs Gen.mph
% Version,COMSOL 5.3.0.223
% Date,"Oct 16 2018, 16:24"
% Dimension,1
% Nodes,153
% Expressions,1
% Description,Point graph
% X,Height
0,-20.502441725646193
0.20000000000000004,-20.13994148700837
0.4000000000000001,-19.951131666546274
0.6000000000000001,-19.787762331065274
0.8000000000000002,-19.631417936780025
1,-19.48062485072255
1.2000000000000002,-19.334885884025322
1.4000000000000001,-19.192729142272213
1.6000000000000003,-19.053435228751468
1.8000000000000003,-18.916476236153446
2,-18.78225980362902
2.2,-18.65075371736946
2.4000000000000004,-18.52155739356698
2.6,-18.3945903422158
2.8000000000000003,-18.269606009802096
3,-18.14670306802324
3.2000000000000006,-18.025477617241382
3.400000000000001,-17.90621928327829
3.6000000000000005,-17.788996468958818
3.8000000000000007,-17.6741465447664
4,-17.560628253956878
4.2,-17.448447427032665
4.4,-17.338763120825497
4.6000000000000005,-17.230004104074936
4.800000000000001,-17.12181676523472
5,-17.01642110394097
5.2,-16.912172758164147
5.4,-16.808601204137187
5.6000000000000005,-16.706840405007696
5.800000000000001,-16.606823290126748
6,-16.50761880939189
6.2,-16.409547550448433
6.400000000000001,-16.31353232880206
6.600000000000001,-16.218446677327634
6.800000000000002,-16.124101929117728
7.000000000000001,-16.0318827806758
7.200000000000001,-15.940672776398213
7.400000000000001,-15.850276727571778
7.600000000000001,-15.761658358595998
7.800000000000002,-15.674574008628927
8,-15.58853645792324
8.200000000000001,-15.503395403766774
8.4,-15.419013925994985
8.6,-15.336121671840841
8.8,-15.254407945657356
9,-15.173499303522298
9.200000000000001,-15.093294068275753
9.4,-15.013698294585321
9.600000000000001,-14.935358302346714
9.8,-14.858033416111471
10,-14.781423051785092
0,-20.499260914987882
0.20000000000000004,-20.95283467972797
0.4000000000000001,-20.463701954799852
0.6000000000000001,-20.179423149215836
0.8000000000000002,-19.952124546435023
1,-19.757134619325157
1.2000000000000002,-19.58217189830702
1.4000000000000001,-19.41895738639243
1.6000000000000003,-19.26347881200774
1.8000000000000003,-19.11342266095961
2,-18.968726251060055
2.2,-18.82923646415935
2.4000000000000004,-18.693184847283995
2.6,-18.56070439808788
2.8000000000000003,-18.43100651771867
3,-18.304018463944473
3.2000000000000006,-18.17930685988456
3.400000000000001,-18.05694287438675
3.6000000000000005,-17.93699659365022
3.8000000000000007,-17.819658096992484
4,-17.703925249792253
4.2,-17.589802798881337
4.4,-17.478387012255126
4.6000000000000005,-17.36811603745714
4.800000000000001,-17.258643443725962
5,-17.15210676402734
5.2,-17.046866525900928
5.4,-16.942454605732404
5.6000000000000005,-16.83998417483723
5.800000000000001,-16.73936061570491
6,-16.63965441783022
6.2,-16.541180321221983
6.400000000000001,-16.444836796564168
6.600000000000001,-16.349495654460753
6.800000000000002,-16.254966070488486
7.000000000000001,-16.1626074359037
7.200000000000001,-16.071304475400396
7.400000000000001,-15.980859785622803
7.600000000000001,-15.892211224609042
7.800000000000002,-15.805105607128667
8,-15.719057690327777
8.200000000000001,-15.633914983904983
8.4,-15.549539850701844
8.6,-15.46664134851139
8.8,-15.3849061012864
9,-15.303964595071884
9.200000000000001,-15.223714558166513
9.4,-15.144062220921573
9.600000000000001,-15.06563584172438
9.8,-14.988192449733706
10,-14.911434707536086
0,-20.47977215110086
0.20000000000000004,-25.64549727841836
0.4000000000000001,-23.264728437755068
0.6000000000000001,-22.402705272779322
0.8000000000000002,-21.685051807859956
1,-21.21865683588897
1.2000000000000002,-20.866921658124205
1.4000000000000001,-20.573440478802606
1.6000000000000003,-20.312392661878786
1.8000000000000003,-20.076062044153907
2,-19.863993783503787
2.2,-19.678438433986422
2.4000000000000004,-19.500852944314918
2.6,-19.336889450134787
2.8000000000000003,-19.180549673764148
3,-19.030353938937704
3.2000000000000006,-18.886803903325532
3.400000000000001,-18.74747751859729
3.6000000000000005,-18.61277677984352
3.8000000000000007,-18.481398924576343
4,-18.35395052447575
4.2,-18.23028983962405
4.4,-18.10982128438887
4.6000000000000005,-17.99249189422758
4.800000000000001,-17.878134834627858
5,-17.766450033053992
5.2,-17.657113571867278
5.4,-17.54992942516431
5.6000000000000005,-17.44504172386463
5.800000000000001,-17.342209368602425
6,-17.24107490043336
6.2,-17.141682827533256
6.400000000000001,-17.044234880135846
6.600000000000001,-16.948215824659663
6.800000000000002,-16.85349062624175
7.000000000000001,-16.76055084619732
7.200000000000001,-16.66884654454137
7.400000000000001,-16.578243060556773
7.600000000000001,-16.489107801565872
7.800000000000002,-16.401246664955572
8,-16.31439202345142
8.200000000000001,-16.22843573265054
8.4,-16.143284085536003
8.6,-16.05925900484495
8.8,-15.976152533193622
9,-15.893753025706282
9.200000000000001,-15.811987971888431
9.4,-15.730793218447392
9.600000000000001,-15.650488541148144
9.8,-15.570900405790455
10,-15.491846198263271
