% Model,EXAMPLE003 - Obs Gen.mph
% Version,COMSOL 5.3.0.223
% Date,"Oct 16 2018, 16:24"
% Dimension,1
% Nodes,153
% Expressions,1
% Description,Point graph
% X,Height
0,12.964619322801019
0.20000000000000004,13.23959893087312
0.4000000000000001,13.337717053835796
0.6000000000000001,13.406747149181886
0.8000000000000002,13.467406014158634
1,13.523719878216989
1.2000000000000002,13.576013293242761
1.4000000000000001,13.625636662017548
1.6000000000000003,13.673541608400619
1.8000000000000003,13.72063390770073
2,13.76652521028543
2.2,13.809902342882374
2.4000000000000004,13.852641884799732
2.6,13.893374973731332
2.8000000000000003,13.932953430358497
3,13.971587760251758
3.2000000000000006,14.008782167238554
3.400000000000001,14.045344515529523
3.6000000000000005,14.08111110861654
3.8000000000000007,14.116933881294313
4,14.151745139110217
4.2,14.185376169681296
4.4,14.219072273905953
4.6000000000000005,14.251287660010048
4.800000000000001,14.281418559591641
5,14.312052830913746
5.2,14.341546335610245
5.4,14.369285915965424
5.6000000000000005,14.39644411620411
5.800000000000001,14.423174447421694
6,14.448465310411107
6.2,14.472585407693694
6.400000000000001,14.496633496679845
6.600000000000001,14.51948908731615
6.800000000000002,14.540927002343995
7.000000000000001,14.562448718173915
7.200000000000001,14.582977367743721
7.400000000000001,14.60231133475709
7.600000000000001,14.621539365028191
7.800000000000002,14.640531258111267
8,14.65880788050855
8.200000000000001,14.67623127144324
8.4,14.692656583176644
8.6,14.709095061675281
8.8,14.72524563788391
9,14.740656973417643
9.200000000000001,14.755217319710523
9.4,14.76881140659736
9.600000000000001,14.7825996769968
9.8,14.796285734080428
10,14.809416366475814
0,12.358332888370072
0.20000000000000004,12.564274900709549
0.4000000000000001,12.87633577563585
0.6000000000000001,13.058367441690422
0.8000000000000002,13.18627480327983
1,13.285985358503893
1.2000000000000002,13.369065908082955
1.4000000000000001,13.441560689763987
1.6000000000000003,13.507113287029693
1.8000000000000003,13.56808898644779
2,13.62512419022499
2.2,13.67766877427723
2.4000000000000004,13.728090852082708
2.6,13.775415241022326
2.8000000000000003,13.820670891176334
3,13.864246839434324
3.2000000000000006,13.90577474294652
3.400000000000001,13.946120239792803
3.6000000000000005,13.98521279622944
3.8000000000000007,14.023902859586768
4,14.061182932090688
4.2,14.096949049400287
4.4,14.132452224763448
4.6000000000000005,14.166219015316006
4.800000000000001,14.19772564831101
5,14.229470455730198
5.2,14.259887103464264
5.4,14.28842055256907
5.6000000000000005,14.316230529621832
5.800000000000001,14.343465950377832
6,14.36917090872658
6.2,14.393635329046806
6.400000000000001,14.417942135444672
6.600000000000001,14.44100992532893
6.800000000000002,14.462638835485597
7.000000000000001,14.484321425819235
7.200000000000001,14.505008836759314
7.400000000000001,14.524519755092724
7.600000000000001,14.543927204984541
7.800000000000002,14.56310971990149
8,14.581611087151725
8.200000000000001,14.599308694167146
8.4,14.616074305384696
8.6,14.632871918242696
8.8,14.649420377981226
9,14.665299772882445
9.200000000000001,14.680412017550326
9.4,14.694655989659688
9.600000000000001,14.709104120098848
9.8,14.723484283036381
10,14.737382028845003
0,12.375684346519256
0.20000000000000004,8.072187428748157
0.4000000000000001,10.251580381484882
0.6000000000000001,11.104813260910618
0.8000000000000002,11.626674363521161
1,11.982868179229111
1.2000000000000002,12.247816058033045
1.4000000000000001,12.455408341305763
1.6000000000000003,12.622899553347722
1.8000000000000003,12.76061026776909
2,12.879163537025562
2.2,12.986141865723999
2.4000000000000004,13.080059760820273
2.6,13.165898331449766
2.8000000000000003,13.243593242266094
3,13.31458434491739
3.2000000000000006,13.379941359489722
3.400000000000001,13.440154282857497
3.6000000000000005,13.49619494885812
3.8000000000000007,13.548584320440815
4,13.5973950946211
4.2,13.643041294521208
4.4,13.686508392784846
4.6000000000000005,13.72722583863184
4.800000000000001,13.76521580191814
5,13.801988383060682
5.2,13.836781961882982
5.4,13.869452292382789
5.6000000000000005,13.90090114210829
5.800000000000001,13.931272344935186
6,13.960062582738297
6.2,13.987601809790862
6.400000000000001,14.014697685844624
6.600000000000001,14.040671030190355
6.800000000000002,14.065471355365622
7.000000000000001,14.090178647715002
7.200000000000001,14.11411623583314
7.400000000000001,14.137220328256817
7.600000000000001,14.160196208897302
7.800000000000002,14.182980811591417
8,14.20531846950257
8.200000000000001,14.227163598149462
8.4,14.248469189462876
8.6,14.269760568760281
8.8,14.290892431258584
9,14.311655774233767
9.200000000000001,14.33201296906339
9.4,14.351925270290167
9.600000000000001,14.37190521870102
9.8,14.391819773850179
10,14.411474837014548
